btc_price,btc_volume,eth_price,eth_volume,fees,stablecoins_supply,defi_tvl,market_cap,volume,fng_value,is_panic_day,is_defi_stress_day,panic_in_next_days,is_pure_stress_day,target,btc_circulating_supply,btc_return_1d,eth_return_1d,btc_return_3d,eth_return_3d,btc_return_7d,eth_return_7d,btc_volatility_7d,eth_volatility_7d,btc_volatility_30d,eth_volatility_30d,btc_price_momentum_signal,eth_price_momentum_signal,volume_change_1d,volume_change_7d,volume_spike_signal,btc_volume_change_1d,btc_volume_change_7d,eth_volume_change_1d,eth_volume_change_7d,btc_volume_momentum_signal,eth_volume_momentum_signal,tvl_change_1d,tvl_change_7d,tvl_change_30d,tvl_momentum_signal,fees_ma_7d,fees_spike_signal,MarketConcentration_Proxy,ETH_Volatility_30d,LiquidationPressureIndex,SentimentMomentum_7d,Capital_Efficiency
11817.1640388,24755770184.138535,427.49026537,17422050835.673008,1254070.0,12015327785.0,4707449199.0,375327497463.21173,92480317315.55318,78,0,0,0.0,0,0.0,18460500.0,0.01589631718749618,0.02195759755545823,-0.004794182570180716,-0.004739743870558977,0.048054907893402055,0.0277396648502215,0.020555299360567974,0.028910169123484156,0.027839430423706183,0.03719346862637305,1.0986855765736538,1.2014204691407089,0.09837728993697281,0.2300375429811301,1.4059754451242499,0.08559959232395431,0.13593401712284248,0.360185143169407,0.5589421682901348,0.9568475003536178,1.1992086279333274,0.04829554410804904,0.11987758127904113,0.9917757062487011,1.6564962754495534,1057707.7142857143,1.266713617525759,0.5812277496658762,0.03719346862637305,0.8182563097802071,1.0,19.645526357501364
11777.39132249,21650925951.996807,438.76258747,15546677422.815374,1097864.0,12253774977.0,5552989877.0,377946041321.2264,84095639804.61992,79,0,0,0.0,0,0.0,18461400.0,0.02049212376098053,0.10319917359952169,0.01541460524646232,0.0143394602932716,0.004169563914160568,-0.014100043801686502,0.022171192547925097,0.049147380132867104,0.027896791290737903,0.04027598449093041,1.0926260359108866,1.2029334896037787,-0.09066445438680537,0.031014546683273192,1.2466822718319266,-0.12541901177169013,0.0012110796682920366,-0.10764366552172266,0.24674849007017507,0.9499226933932815,1.1994912097977761,0.17961758953864382,0.30140868980013136,1.3096215063569083,1.66384105072381,1118386.2857142857,1.076923051771135,0.5752861741875471,0.04027598449093041,0.8457956743095386,2.0,15.144209095884854
11864.90581016,21285690552.515503,432.65466524,10265309385.857271,956761.0,12230007023.0,5897437316.0,382016530527.9528,59666826938.034096,82,0,0,0.0,0,0.0,18462300.0,-0.0033656735388805092,0.026368605353489505,-0.039135916524470904,-0.040573753733807005,-0.01670951963362788,-0.03904932694013741,0.020954350462103772,0.0436136235863227,0.027875542143469243,0.039969316507314646,1.085084191896021,1.1967913663308325,-0.2904884596079117,-0.15262904712315872,0.8759721126099166,-0.016869273872677892,0.2313244522607627,-0.33971040199287106,0.37853268419517705,0.971316702807446,1.2175043350900614,0.06202918547117675,0.35137303406898246,1.4518106608809913,1.6731701832187171,1142849.5714285714,0.9174405676191711,0.5734135385088747,0.039969316507314646,0.7194476971316637,3.0,10.117416047162628
11901.7764883,19209711614.40851,433.43186093,12680404379.026093,950948.0,12263798236.0,5973272296.0,383341082778.4741,55026233726.89049,83,0,0,0.0,0,0.0,18463200.0,0.007430719186759305,-0.013920790888803047,0.01589631718749618,0.02195759755545823,0.014487594509012158,0.03255641846857227,0.020457346701709594,0.04522410089949071,0.02771533510144871,0.03975983451858207,1.0788345342969745,1.1917583058424583,-0.07777509630205426,-0.23070215006884776,0.7988585987872823,-0.09752932060086061,0.12656687511944753,0.2352676283187478,1.1346320725047683,0.9808849811374329,1.276522501378628,0.012858971776479322,0.3383542088016309,1.3714130356976297,1.6810527707816225,1125172.4285714286,0.8924210633398344,0.5732359236480978,0.03975983451858207,0.6759171868158952,5.0,9.212075224452565
12272.46580816,25481896190.555748,430.03250509,11697848303.8365,1157212.0,12407747455.0,6215981566.0,393050476025.4175,64758689730.22445,82,0,0,0.0,0,0.0,18464100.0,0.003107540736516201,0.001796341869026108,0.02049212376098053,0.10319917359952169,-0.004794182570180716,-0.004739743870558977,0.020255943941995848,0.04480856879333299,0.027707733460692437,0.0396341740915617,1.074000273547759,1.1839883147646386,0.17686938291358767,-0.2402751954203095,0.9249556781137389,0.32651112635354207,0.055329307972275865,-0.07748617834418436,-0.08018061801425103,0.9752831398879763,1.2341914314324165,0.040632547450168977,0.37633856657054676,1.458204258541305,1.6903690720018485,1160972.7142857143,1.0586335925265316,0.5765163757588058,0.0396341740915617,0.7134151336481105,-2.0,10.418095524034321
11949.61097063,24825715158.705486,422.10665287,12062999738.13726,1086749.0,12618477415.0,6188717420.0,383236909196.8509,88697291763.44089,80,0,0,0.0,0,0.0,18465000.0,0.03114571343399053,-0.007842884075725753,-0.0033656735388805092,0.026368605353489505,0.01541460524646232,0.0143394602932716,0.022619095282065245,0.04573414641373838,0.027951401933290626,0.039968759362694097,1.0722280288221813,1.1809354954685454,0.3696585297346391,0.011495729088931261,1.2340054114695855,-0.025750871400749942,0.015420669812414411,0.031215264962959344,-0.08089425367153913,0.9655560604634514,1.1922520319538665,-0.004386136881281755,0.3909253206608636,1.2558414789067749,1.6962928368916816,1125779.4285714286,0.9734875232689932,0.575752390434152,0.039968759362694097,0.7993751872538819,5.0,14.332095932640092
11733.27897086,23384200655.888924,406.57446918,12854733824.945929,1158895.0,12620764772.0,6233700497.0,374377686680.2632,86341845195.1661,75,0,0,0.0,0,0.0,18465900.0,-0.026307250928768733,-0.018430821219761473,0.007430719186759305,-0.013920790888803047,-0.039135916524470904,-0.040573753733807005,0.018602431448316654,0.04202673257607241,0.02871636596639053,0.040596170229346085,1.0659640410967284,1.1700172600167544,-0.026556014523609672,0.025471415826066268,1.173595889241692,-0.058065376711255556,0.025452995807811574,0.06563326734606445,0.003602740745490607,0.9605331024972428,1.1658380507605022,0.007268562118320165,0.3881743972292693,1.1173069885943177,1.7000742012129089,1094642.7142857143,1.0149284187313734,0.5787352287719183,0.040596170229346085,1.014904255733652,0.0,13.850817060703921
11861.83657728,20353349054.591465,416.46977582,10564357237.821798,1533636.0,12675609732.0,6482940645.0,381714048045.3073,80486135718.28645,81,0,0,0.0,0,0.0,18466800.0,-0.01810368557618358,-0.03679682275650742,0.003107540736516201,0.001796341869026108,0.01589631718749618,0.02195759755545823,0.02023354019523017,0.04632360292179777,0.029047949281099505,0.04151412885140209,1.0587054557834517,1.1477675216338243,-0.06782006411425978,-0.1296944252077038,1.074118558958505,-0.12961108424863732,-0.1778341411638964,-0.1781737854952251,-0.3936214893719371,0.9338038116711262,1.0624350188784242,0.03998269537010124,0.37716635293210743,1.1294099087823062,1.7038376679281133,1134580.7142857143,1.3018888490099052,0.5738593191081988,0.04151412885140209,0.7887684481766397,3.0,12.41506595935932
11515.12429873,23406354443.011192,386.82389142,12518435194.162006,1669196.0,12778175088.0,6377089438.0,366179580071.6616,91079439013.39738,78,0,0,0.0,0,0.0,18467700.0,0.0109566649475632,0.024338239092969616,0.03114571343399053,-0.007842884075725753,0.02049212376098053,0.10319917359952169,0.019073276182354094,0.02292819847354034,0.028905261798898036,0.04136005270451509,1.049153974675449,1.1154272347669656,0.131616497680906,0.08304591326022348,1.1881227634913505,0.15000014888119884,0.08107867972512683,0.18496893964777628,-0.19478388508976852,0.939444689144204,1.007500498830023,-0.016327653266675846,0.14840645836819344,0.9929051820492274,1.7050760093095412,1216199.5714285714,1.3718047373344857,0.5807474599485823,0.04136005270451509,0.909921159499332,-1.0,14.282289734039226
11676.38530508,19572783953.57896,395.88501829,10612983427.483644,1538637.0,12827912948.0,6320368340.0,378275987891.19104,80385518604.11572,76,0,0,0.0,0,0.0,18468600.0,-0.029229224015283606,-0.07118375959366874,-0.026307250928768733,-0.018430821219761473,-0.0033656735388805092,0.026368605353489505,0.02223413912293465,0.03023245321202001,0.02967657442127937,0.04303612896518286,1.04037878396981,1.0896848072798366,-0.11741311238981866,0.347239709723439,1.035442311857317,-0.16378332212160795,-0.08047221182279729,-0.1522116572179063,0.03386883225413273,0.9388902921808725,1.003239808235233,-0.008894511916676007,0.07171437377597378,0.8505127978058713,1.70377556848113,1299324.7142857143,1.2296477846293248,0.570077130318486,0.04303612896518286,1.0328670951643886,-6.0,12.718486372918532
11647.92812093,18467219109.184135,390.78913505,9775318835.217514,1358003.0,12845743507.0,6387060887.0,376558604943.20526,73850509357.66997,78,0,0,0.0,0,0.0,18469500.0,0.014004278387840463,0.023424424062167715,-0.01810368557618358,-0.03679682275650742,0.007430719186759305,-0.013920790888803047,0.022877620947795694,0.034014370302870994,0.029705247091643443,0.04275809713253696,1.0308191312956605,1.0632015867750895,-0.0812958522868964,0.3420963848663394,0.9445324412281636,-0.05648480292925673,-0.03865193398673705,-0.07892828609313507,-0.22910038646825082,0.957719717581648,0.9620764167005739,0.010552003208091465,0.0692733514387236,0.8414018701146397,1.7021096078757627,1357475.4285714286,1.06324842188602,0.5713092347523542,0.04275809713253696,0.9406781369158131,-5.0,11.562518451637546
11758.82812037,20061559392.103256,408.26914563,11007565809.594412,1155546.0,12910863287.0,6474117056.0,383222431221.0188,76852866620.61165,75,0,0,0.0,0,0.0,18470400.0,-0.0024371569973473672,-0.01287212954410677,0.0109566649475632,0.024338239092969616,0.003107540736516201,0.001796341869026108,0.02276455802206504,0.03346300005939205,0.02966428944761774,0.04301106670639509,1.0182886806039124,1.045678312184024,0.04065452342922615,0.18675759100083456,0.9767644325962096,0.08633353367894037,-0.21271324386218204,0.12605695989551613,-0.059009355935629504,0.9470149827639895,0.9520515915469766,0.013630082840949687,0.04152771163478697,0.8500297461773219,1.7006065421085241,1357237.4285714286,0.8903338098798849,0.566747249691186,0.04301106670639509,1.0752766676598773,-7.0,11.870787314447291
11350.75347321,23423332918.936924,383.66214312,12857413913.19107,1164986.0,12881251312.0,6754977930.0,368962870941.44055,86248822976.78683,76,0,0,0.0,0,0.0,18471300.0,0.009521006507648755,0.044730032163671885,-0.029229224015283606,-0.07118375959366874,0.03114571343399053,-0.007842884075725753,0.018437969143321672,0.040322824508490104,0.02961712468877753,0.0408158630203547,1.006715386661161,1.0249868465498297,0.12225902258869326,-0.0276047750497751,1.0876864773747883,0.16757289207323267,-0.05648909732523044,0.16805242281488741,0.06585544162305368,0.9330680634668889,0.9545544479756188,0.04338211242870682,0.0914988472684215,0.9789659750639423,1.7016109083851105,1368414.142857143,0.8848735990345724,0.5682500575050552,0.0408158630203547,0.9795807124885128,-4.0,12.768187234741541
11465.00256403,20869928785.800804,385.75249987,10454041361.377256,1049351.0,12874187323.0,6938084080.0,373597175859.7302,81946839111.25555,75,0,0,0.0,0,0.0,18472200.0,-0.03470368330778539,-0.06027152130741831,0.014004278387840463,0.023424424062167715,-0.026307250928768733,-0.018430821219761473,0.020174936999213605,0.045164679670651735,0.030373652961885544,0.042777985599513034,1.0019522819247004,1.0116691172050847,-0.049878754480964016,-0.050902387758521184,1.038611376030903,-0.10901113611683266,-0.10752011185188581,-0.18692503547296346,-0.1867555171706381,0.9362429254944972,0.9379785331013613,0.02710684652081463,0.1129960580138536,1.0504094247257538,1.7037131600755329,1352765.0,0.7879764527163892,0.5668774660191509,0.042777985599513034,1.069449639987826,0.0,11.811162587014303
11300.39836381,21595917446.043972,381.83765132,10466849103.532476,1240461.0,13044491706.0,7069593922.0,366488479963.2529,131259371196.25122,74,0,0,0.0,0,0.0,18473100.0,0.010065331001122502,0.0054484310935680735,-0.0024371569973473672,-0.01287212954410677,-0.01810368557618358,-0.03679682275650742,0.020431708476755316,0.04421464015932328,0.0239124879010775,0.04253564938722679,0.9939003266404565,0.9934657105421643,0.6017624672264204,0.6308320684655393,1.6299945278186663,0.034786350624114615,0.061049824680926346,0.0012251474537434692,-0.009229916415570472,0.9528068940423648,0.9420912341058941,0.01895477778643473,0.09049184762357165,1.0827346235551536,1.7064162138504597,1310882.857142857,0.9202642550855379,0.5696042315857508,0.04253564938722679,1.1059268840678964,-7.0,18.566748337239392
11519.11838816,19271253870.82992,395.13821324,10196208352.394411,1707359.0,13145415405.0,7512908281.0,376435661750.3027,77433284327.807,79,0,0,0.0,0,0.0,18474000.0,-0.014357101038635967,-0.01014860189193667,0.009521006507648755,0.044730032163671885,0.0109566649475632,0.024338239092969616,0.019754458424662218,0.042058060676175686,0.0240622634688786,0.04249735483783096,0.9927358183319729,0.9899722197871302,-0.41007423986487523,-0.14982695143283753,0.9601253600770253,-0.10764365908612472,-0.17666572478209874,-0.025856945911900686,-0.1855045623314462,0.9322225128909817,0.9143123016109558,0.0627071885445134,0.17810928544170124,1.139159942130692,1.7101746245363942,1316334.7142857143,1.2387510723125426,0.5653135840355772,0.04249735483783096,0.8924444515944501,1.0,10.306699008110387
11481.48182332,18415439613.538937,399.37454383,9631959320.390598,2880039.0,13318375475.0,7829083420.0,379040807686.5595,76664517159.47763,75,0,0,0.0,0,0.0,18474900.0,0.01935507203449216,0.03483302883835693,-0.03470368330778539,-0.06027152130741831,-0.029229224015283606,-0.07118375959366874,0.01905610739799769,0.03559852995450304,0.02411167296381589,0.04278915069684013,0.9893020145086526,0.9858632253735234,-0.009928122964213526,-0.04628945000608076,0.9492074294901862,-0.04440885180732301,-0.05913028738195414,-0.055339103763146213,-0.09243622340468016,0.9301285791259892,0.9047233868567258,0.04208425381680758,0.23870682827956835,1.162393887654582,1.7141402131381316,1507963.5714285714,2.224158867457166,0.5596210862685334,0.04278915069684013,1.0697287674210032,-1.0,9.79227235765967
11701.00400866,19909556666.601448,428.29567916,12945668314.960146,3276222.0,13340314302.0,8190409587.0,389323037573.2256,101081199951.25764,75,0,0,0.0,0,0.0,18475800.0,-0.003267312963697422,0.010721136169705048,0.010065331001122502,0.0054484310935680735,0.014004278387840463,0.023424424062167715,0.01806421757549251,0.034732254379669966,0.024127327575122853,0.04190484120290661,0.9888897450357919,0.9924896750829485,0.31848740064439984,0.36872718726562925,1.2375978020326532,0.08113393350458198,0.07810258539143056,0.34403270241751494,0.32432184905527817,0.9430550607531821,0.9397948225842195,0.04615178401049658,0.2823440596394615,1.1847961027032596,1.718139192356124,1781994.857142857,2.713567040069751,0.5552854288067639,0.04190484120290661,1.0476210300726654,-3.0,12.341409654493466
11672.32410494,21077276617.8664,435.6930233,14228693735.746506,4382058.0,12635481518.0,8416897990.0,390155106452.5865,84970403468.52487,75,0,0,0.0,0,0.0,18476700.0,0.019119673637781665,0.07241607102106817,-0.014357101038635967,-0.01014860189193667,-0.0024371569973473672,-0.01287212954410677,0.019784645570337673,0.04276694776325747,0.02413478621210215,0.04333689560472814,0.9882236455674432,0.9983044193925413,-0.15938469755505036,0.10562438598401136,1.040890899377512,0.058651228192530214,0.05063002361436353,0.09910847316423843,0.2926285413024281,0.957243406586793,0.9820206238610479,0.027652878722876917,0.3000843075890163,1.1165079625875474,1.720832372710303,2242925.1428571427,3.332584065323056,0.5527699810228004,0.04333689560472814,1.0834223901182036,0.0,10.095216024891478
11895.22534535,25232603061.53493,475.68466426,18804560687.28111,4245541.0,12755628365.0,9392341735.0,403489004875.737,99249665224.7174,83,0,0,0.0,0,0.0,18477600.0,-0.0024510634898315953,0.01727158246029492,0.01935507203449216,0.03483302883835693,0.009521006507648755,0.044730032163671885,0.019421147287164247,0.040682921093863116,0.022825001247490134,0.03777391712442881,0.9925514697393509,1.0221067459437798,0.16804982880282449,0.15073645992165763,1.2133864402135608,0.19714721778363997,0.07724221607827975,0.3215943105190837,0.462546108746531,0.9727587072811085,1.0436554777302087,0.11589112118964873,0.39043263091756697,1.4242873601467325,1.728373449395761,2683004.4285714286,2.9516385763721718,0.5447365682465865,0.03777391712442881,0.6421565911152898,7.0,10.56708412289445
11418.25475692,26038738388.79888,439.35376022,19315593282.634296,3663847.0,13005934298.0,9248771405.0,383800770911.91626,98826454076.71252,79,0,0,0.0,0,0.0,18478500.0,0.019096560239932225,0.09178857319563605,-0.003267312963697422,0.010721136169705048,-0.03470368330778539,-0.06027152130741831,0.01357588331970783,0.0373429306273197,0.019726340666904818,0.0398170636419495,0.9914480239635083,1.0364631185621567,-0.004264106554381475,0.20598250217485847,1.1972253587130763,0.031948163465260526,0.24766781219276424,0.027175992242075342,0.8476675780140193,0.9986612952455947,1.124584434821487,-0.01528589291688498,0.33304400730179684,1.30226248921725,1.733665929463791,3056503.8571428573,2.3724229283789526,0.5497441290293024,0.0398170636419495,0.8361583364809395,4.0,10.685360222362695
10197.45982277,49411126240.51858,383.69153118,17364384113.17322,2657152.0,13005934298.0,8882244047.0,339804288640.26794,98209792580.28156,40,0,0,0.0,0,0.0,18479400.0,-0.04009765049272096,-0.07637602548427369,0.019119673637781665,0.07241607102106817,0.010065331001122502,0.0054484310935680735,0.022115316146949844,0.055395312685583245,0.021055194314122845,0.042240677582226396,0.9807037093832452,1.0375965311324775,-0.006239842380181826,-0.2517883356804742,1.1783187374003374,0.8976006249893362,1.2879845861593582,-0.10101730456373359,0.6589886738037414,1.1317012984415409,1.1886008913233501,-0.039629842921823144,0.2564008831340625,1.1872375482017055,1.7369363188280023,3258888.285714286,1.6425745474153093,0.5545631569364626,0.042240677582226396,2.534440654933584,-34.0,11.05686716786983
10484.47039227,27623487077.06882,387.90402909,10260946593.268202,3360294.0,13156117858.0,8816291953.0,348641968853.26056,97940217994.91235,41,0,0,0.0,0,1.0,18480300.0,-0.10691607081284815,-0.12669114067016962,-0.0024510634898315953,0.01727158246029492,-0.014357101038635967,-0.01014860189193667,0.04630830812419897,0.07863176667683142,0.028812700301904137,0.04860595471519671,0.971437939486785,1.0360999646355429,-0.0027448849884174065,0.26483357699630883,1.1643974555172996,-0.44094601400895106,0.4334037246471709,-0.4090808792070032,0.0063492465666012965,1.1752942470393122,1.1903744282956872,-0.007425161215005693,0.17348590229648253,1.06691694604661,1.7379898069142736,3495021.8571428573,1.9622032524566269,0.5557453648726297,0.04860595471519671,2.8677513281966056,-38.0,11.109003480945903
10177.78971805,56430042198.69171,334.46859301,22254663654.420143,6551264.0,13156117858.0,7560662155.0,327907689560.08527,109083309922.69344,41,0,1,0.0,1,0.0,18481200.0,0.028145300348144442,0.01097886601000786,0.019096560239932225,0.09178857319563605,0.01935507203449216,0.03483302883835693,0.04745568628258514,0.0775531602897662,0.02781654944926688,0.04837981184176377,0.9597641598335922,1.0183169138206067,0.11377442439795193,0.4228656745568251,1.2796851243756018,1.0428283381186936,2.0642788542069144,1.1688704304357787,1.3105022471707932,1.3452410787504756,1.2979456265239653,-0.14242153103524835,-0.03428514560392815,0.7986420435101085,1.7348109255424515,4019482.5714285714,3.4332181432843094,0.5736302420646923,0.04837981184176377,2.8544088986640626,-34.0,14.427745571273107
10260.01772775,28801019507.333485,352.99300215,21920007828.96099,5793734.0,13156117858.0,7779351047.0,336920899901.3145,98965456446.13844,41,0,0,0.0,0,0.0,18482100.0,-0.02925094570786413,-0.13775426928499912,-0.04009765049272096,-0.07637602548427369,-0.003267312963697422,0.010721136169705048,0.047643711672877266,0.09291896162406017,0.028173377635538895,0.05451082319290091,0.9455106113455335,0.9938780160932554,-0.09275345131831303,-0.020931127708608832,1.1531439718452867,-0.4896154887511104,0.44659270869891277,-0.015037559347372276,0.6932310712479792,1.3844160274098085,1.3651572907639586,0.028924568710609222,-0.050187788001767486,0.8231826957770536,1.7320894204537725,4379127.142857143,2.7869409898039166,0.5628225310498419,0.05451082319290091,3.2161385683811536,-34.0,12.721556830155276
10359.44521699,26560146962.23275,351.87786029,14769191933.857542,1870696.0,13406395780.0,7730494652.0,337579455420.7692,92041377016.02286,41,0,0,0.0,0,0.0,18483000.0,0.008079161780496502,0.05538459971171683,-0.10691607081284815,-0.12669114067016962,0.019119673637781665,0.07241607102106817,0.04645324453622678,0.09024370504326927,0.02816431281889695,0.05514098750983831,0.932931099074411,0.9673927739294799,-0.06996460864992815,0.0832168997540097,1.0635310023817544,-0.07780532020854858,0.26013182081212194,-0.3262232363647106,0.037986494624812295,1.3989081261306973,1.3458152615643182,-0.0062802661436445195,-0.08155063050728506,0.7714104369341435,1.7284425242276236,4020361.1428571427,0.8844651196744336,0.5671957308745808,0.05514098750983831,3.2533182630804607,-34.0,11.90627264611202
10125.01495607,47780699209.09236,337.84505194,14799132842.838894,2211585.0,13405135775.0,7619201075.0,329579008275.6766,89764883267.21745,38,0,0,0.0,0,0.0,18483900.0,0.009690771680742838,-0.003159104722212369,0.028145300348144442,0.01097886601000786,-0.0024510634898315953,0.01727158246029492,0.04733274831074242,0.08902257823464081,0.02807152919730728,0.054778815753234684,0.9149989447473317,0.9224311934230097,-0.02473337343061599,-0.09556487607313191,1.029991382059943,0.7989621547288204,0.8936095928180388,0.0020272543762338557,-0.21300300023235197,1.468917067473606,1.2741562982579424,-0.014396695426366568,-0.188785790597088,0.707136276586739,1.723501904268721,3729796.0,1.027232020724378,0.5678449150194684,0.054778815753234684,3.3962865767005503,-45.0,11.781403638467102
10230.15469936,21357083446.312523,351.23226708,13120851004.434223,2891846.0,13655441707.0,7780874002.0,339195553870.9134,79395349367.20888,38,0,0,0.0,0,0.0,18484800.0,-0.022629615390554192,-0.03987977060686587,-0.02925094570786413,-0.13775426928499912,0.019096560239932225,0.09178857319563605,0.04474874279244081,0.07216640477683471,0.028282190681575243,0.05521210381402914,0.9044292185978517,0.8942946717140929,-0.11551882565412497,-0.19661845495762242,0.9130489437829583,-0.5530186079351387,-0.1797957670829502,-0.1134040660508544,-0.3207119857803934,1.4480034379902016,1.207553729878238,0.021219144291975578,-0.158712691526405,0.7228360246682743,1.7191611014549522,3619510.1428571427,1.3031439074642848,0.557502483239199,0.05521210381402914,3.4231504364698067,-41.0,10.203911456065354
10342.15939121,77545788530.61436,367.63892881,74747424441.3974,2251745.0,13655350290.0,8434375299.0,343483694674.4918,209727120506.1681,41,0,0,0.0,0,0.0,18485700.0,0.010384156837908609,0.03962531066572339,0.008079161780496502,0.05538459971171683,-0.04009765049272096,-0.07637602548427369,0.045381942085439275,0.0770122843383629,0.028175632407935042,0.05568058656436464,0.9090726341696391,0.8894087757854977,1.6415542242426056,1.1355011042786467,2.3040803911451784,2.630916586787195,0.5693993323112019,4.696842713642304,3.304640115896274,1.5015084944154728,1.57407322804641,0.08398816081998284,-0.050422927542873475,0.8956409496776867,1.7176696398991709,3561594.8571428573,1.0008860385462697,0.5565971800765321,0.05568058656436464,3.285154607297514,1.0,24.865756273737766
10378.22304458,20796810115.94791,373.91490599,12937594458.734823,2184133.0,13654186451.0,8388146332.0,345340331344.766,57010014156.68166,41,0,0,0.0,0,0.0,18486600.0,0.010948484665340041,0.046711715487868455,0.009690771680742838,-0.003159104722212369,-0.10691607081284815,-0.12669114067016962,0.02046551104743363,0.06758206282925248,0.02753058474386869,0.05589647319323404,0.9109566057701811,0.8854047929412555,-0.7281705197730735,-0.4179100749025989,0.6326153151017314,-0.7318125134837268,-0.2471330626026561,-0.8269158495370231,0.2608577913486718,1.4692916301497563,1.5981464397317402,-0.005481018494100098,-0.048563003957044715,0.8679450486751554,1.7157037891708342,3393571.8571428573,0.9593580247564306,0.5555622692224548,0.05589647319323404,3.2978919184008086,0.0,6.796497330905369
10439.38467226,19955498078.251053,387.72351629,11465259432.878635,2498013.0,13654186451.0,8586549058.0,350785689218.1606,55644422261.58154,38,0,0,0.0,0,0.0,18487500.0,0.0034870525589318913,0.017071035432277393,-0.022629615390554192,-0.03987977060686587,0.028145300348144442,0.01097886601000786,0.01709984969904998,0.06784601757228455,0.027331624814536142,0.05583894559574397,0.9180127825852037,0.9075135269151561,-0.023953544220266965,-0.48989059553641756,0.6259911045312474,-0.04045389812217892,-0.6463674790816707,-0.11380284260356766,-0.4848154251658867,1.2849654159372035,1.518686740035846,0.023652749743183765,0.13568744138654076,0.8240343538543198,1.7126494253712818,2814536.0,1.0776002906831068,0.5501881349794101,0.05583894559574397,3.462014626936126,-3.0,6.480417439616001
10328.86606599,21057424433.480133,365.69550631,13172306578.937866,3122605.0,13904492384.0,8382816196.0,343794530959.50684,58527036349.22639,39,0,0,0.0,0,0.0,18488400.0,0.0058932658719395015,0.03692982033823844,0.010384156837908609,0.03962531066572339,-0.02925094570786413,-0.13775426928499912,0.011905103824066914,0.03352830940190927,0.027022180706713972,0.052861766905580615,0.9228585532478223,0.9177094704697837,0.05180418756248062,-0.4086114645358151,0.6647941740675332,0.055219185755630784,-0.268865311239473,0.14888866283862479,-0.399073819602635,1.244896037713358,1.4449857651959288,-0.023726978163617907,0.07757268509340731,0.5096040838685649,1.7025978300148643,2432946.1428571427,1.3089296502649197,0.5554602827493549,0.052861766905580615,3.2245677812404177,-2.0,6.981786905593079
10661.09623514,23526143436.490395,376.39456111,14124838468.354868,3337898.0,12896262906.0,8515362503.0,353123186373.8738,63436498131.27825,47,0,0,0.0,0,0.0,18489300.0,-0.0105866973715103,-0.05681370629973359,0.010948484665340041,0.046711715487868455,0.008079161780496502,0.05538459971171683,0.012814698604437345,0.04082769361817353,0.027050727879396462,0.05350821983371821,0.9300531085762777,0.9310044505108295,0.0838836559698235,-0.3107828219450147,0.7195325566609274,0.11723746229311582,-0.11423142838993183,0.07231321892705345,-0.04362821394618954,1.2254343865975346,1.4269998735690048,0.015811668048173022,0.10152880072130221,0.4439089466703541,1.6912488000043788,2642546.4285714286,1.3541232263557268,0.5582080538083801,0.05350821983371821,2.8359356511870653,6.0,7.449653271828333
10787.58020808,23802088944.396893,364.69004509,12209389923.086824,2754090.0,13897486636.0,8392537499.0,346375148088.19684,62335536934.84,43,0,0,0.0,0,0.0,18490200.0,0.032165212234084306,0.02925673029990805,0.0034870525589318913,0.017071035432277393,0.009690771680742838,-0.003159104722212369,0.017357415634899613,0.041477516016379404,0.027778203255525803,0.05382921608563484,0.9416925545903956,0.9462845128992943,-0.01735532743563295,-0.30556878518656505,0.7050962708193037,0.011729313333969094,-0.5018472031931356,-0.13560852745745677,-0.17499288284348447,1.0926052821295291,1.4044867389795637,-0.014423931330783457,0.10149836136198842,0.4050150542475788,1.6796980298189286,2720047.1428571427,1.0906884977825173,0.5758626641211902,0.05382921608563484,3.068265316881186,5.0,7.427495789237462
10952.24996911,24459086808.776905,365.13055081,13298202038.469078,3309024.0,14147792569.0,8187930273.0,353518180144.8017,62674842738.621414,48,0,0,0.0,0,0.0,18491100.0,0.01186406821121233,-0.031096400504521005,0.0058932658719395015,0.03692982033823844,-0.022629615390554192,-0.03987977060686587,0.012741237337417735,0.03980143851043726,0.027892237616562367,0.054058793078187936,0.9547715949838854,0.9566664501946278,0.005443216188802502,-0.21059806099289247,0.7094917105758246,0.027602529589516145,0.14524470863553085,0.08917825724636819,0.013516732563682021,1.1102882522212663,1.4012858208426984,-0.024379661815556952,0.052314980411631185,0.3172385062700489,1.6665319720606755,2779644.0,1.274259974747321,0.5728677074566794,0.054058793078187936,2.8110572400657725,10.0,7.654540359887285
10937.99639696,23547167125.342415,388.79745623,16748693289.537085,3265063.0,14297976129.0,8720322989.0,357474873776.2642,66620688894.5501,49,0,0,0.0,0,0.0,18492000.0,0.015264754268678349,0.0012078907168724395,-0.0105866973715103,-0.05681370629973359,0.010384156837908609,0.03962531066572339,0.01295088018044461,0.03790773992394172,0.027370000036318964,0.05406347635376946,0.9654153385230848,0.9672128699655904,0.06295741614198236,-0.6823458562070384,0.7604946888501304,-0.037283472214803104,-0.6963449908559998,0.2594705089519933,-0.7759294930266367,0.8276364847941888,0.8577895149569299,0.06502164750420314,0.03390265192893449,0.40906788873873,1.6560051009921233,2924403.714285714,1.2231308651474104,0.5658171922292303,0.05406347635376946,2.7572372940422425,8.0,7.639704283727432
