timestamp,btc_price,btc_volume,eth_price,eth_volume,fees,stablecoins_supply,defi_tvl,market_cap,volume,fng_value,is_panic_day,is_defi_stress_day,panic_in_next_days,is_pure_stress_day,target
2020-04-12,6878.78121259,30280054180.28837,158.32787794,11128989594.360975,8694.0,6365917574.0,589361858.0,196780824068.5482,61808175626.1043,10,0,0,0.0,0,0.0
2020-04-13,6913.15878747,34544392366.04943,158.86382572,13002801329.50846,10824.0,6368496094.0,585655078.0,192546821104.4661,72167682442.27551,11,0,0,0.0,0,0.0
2020-04-14,6857.53853751,38062368291.08157,156.70135879,13286483792.048328,11150.0,6350394014.0,580422725.0,195813825098.46823,75119762810.46898,15,0,0,0.0,0,0.0
2020-04-15,6860.1785357,33837365577.44977,158.26715118,11468431211.774742,10646.0,6360881578.0,587438214.0,197792505526.8389,65461472111.52103,18,0,0,0.0,0,0.0
2020-04-16,6629.43173803,29692916171.011845,153.22286368,8578826590.313573,25332.0,6346125104.0,674462402.0,188044525395.74728,63929608935.55385,13,0,0,0.0,0,0.0
2020-04-17,7059.92622476,45752002264.274315,171.77599075,17430629608.3789,12221.0,6375112823.0,619001114.0,203548470084.9847,90432003740.2763,15,0,0,0.0,0,0.0
2020-04-18,7035.26150399,31701906839.621475,170.44589048,15220772945.895311,63944.0,6362720389.0,626788069.0,202685157249.1411,65052763387.62817,18,0,0,0.0,0,0.0
2020-04-19,7242.51092949,30035235468.3311,187.14354412,14284812698.801844,21585.0,6356049300.0,643065925.0,209638322945.6254,71152719166.9438,16,0,0,0.0,0,0.0
2020-04-20,7127.51194969,29714765522.325314,180.05859654,13763176713.456297,28215.0,6377971810.0,674503079.0,205881561518.36667,67809255069.85454,15,0,0,0.0,0,0.0
2020-04-21,6856.45627835,35276609104.457115,170.70405869,15901061387.704432,30437.0,6376995727.0,659074321.0,198048036852.0225,81301561908.44366,17,0,0,0.0,0,0.0
2020-04-22,6842.03859763,30093303601.39072,170.45154288,12178214643.078756,42337.0,6363623698.0,640525238.0,197675941644.76535,62635302891.24254,19,0,0,0.0,0,0.0
2020-04-23,7109.99529118,30819547915.3444,182.27675766,14853382137.991043,30683.0,7141963467.0,664132245.0,207035020472.2497,67873680866.47243,19,0,0,0.0,0,0.0
2020-04-24,7382.79314412,41032858925.23595,184.59370248,6903118239.477871,25246.0,7110660232.0,675754436.0,215475851561.33704,82897745892.0513,20,0,0,0.0,0,0.0
2020-04-25,7495.3935875,33233126912.999897,187.34336861,13419651870.125168,27166.0,7118126040.0,687993252.0,216827724951.82587,68071739086.099174,24,0,0,0.0,0,0.0
2020-04-26,7538.55768728,31610167152.118298,194.11423683,14452583265.89944,29130.0,7134033816.0,698841141.0,219067451924.62717,67608925583.45033,21,0,0,0.0,0,0.0
2020-04-27,7683.86741508,33760863612.125053,197.22990445,13530756223.951258,26223.0,7148595141.0,703406486.0,223179447682.75684,71132585024.91785,28,0,0,0.0,0,0.0
2020-04-30,8744.43028702,60399592065.54053,215.54817267,20966892392.04868,46326.0,7701481659.0,767634529.0,264213264880.04425,131470347250.92332,44,0,0,0.0,0,0.0
2020-05-01,8610.63580374,65838312160.09067,205.55600541,23630952297.4432,28289.0,7709007542.0,756431902.0,243809258353.7286,123857486493.63786,40,0,0,0.0,0,0.0
2020-05-02,8824.81841355,44773967197.55202,211.96829535,17137878522.355495,33426.0,7802266077.0,770243842.0,249798615148.3239,85334995867.7374,40,0,0,0.0,0,0.0
2020-05-03,8966.30701469,39177855720.33245,213.94301121,14287655444.044804,26876.0,7811299049.0,775188589.0,253986193584.68045,74576071391.53008,45,0,0,0.0,0,0.0
2020-05-04,8888.67191269,45617019157.37323,210.02470947,16158461349.767452,42492.0,7830436054.0,790464318.0,250864691316.0856,85924237642.54622,44,0,0,0.0,0,0.0
2020-05-05,8884.40781358,44698213713.39127,206.83253423,17901489283.101368,29313.0,7800490142.0,753256095.0,249744258316.8562,88429817995.0832,40,0,0,0.0,0,0.0
2020-05-06,9003.24055762,43436234291.97107,205.22517974,14345915703.711891,28292.0,7870826044.0,755462513.0,252094549143.06787,80856544456.04858,42,0,0,0.0,0,0.0
2020-05-07,9144.68703972,48538811466.802704,200.2547945,18128961143.16994,26346.0,7940640647.0,798780368.0,254679607600.64893,88938201264.25168,49,0,0,0.0,0,0.0
2020-05-08,9959.16641626,61712313964.69186,212.2924762,15142506242.294548,38929.0,8088940614.0,780669066.0,273523703972.18845,105042891725.91846,55,0,0,0.0,0,0.0
2020-05-09,9821.8113153,50955646313.40579,211.68904835,18337241719.88773,41753.0,8165813896.0,797777747.0,271982758846.99225,92020738806.53052,56,0,0,0.0,0,0.0
2020-05-10,9566.77718721,46706541180.09866,210.43181814,15514402336.324596,53592.0,8323595965.0,802431631.0,242586701934.74167,93500401969.11382,48,0,0,0.0,0,0.0
2020-05-11,8752.61708775,61704475184.53314,188.13722616,19756507796.247448,39688.0,8483584794.0,753853536.0,243078805028.0174,118776470706.04424,40,0,0,0.0,0,0.0
2020-05-12,8604.75159102,57996080837.490005,185.6747181,18768379406.38769,27671.0,8502077770.0,730417170.0,239129498739.93723,101522264509.06715,39,0,0,0.0,0,0.0
2020-05-13,8788.46674941,39515455755.72524,189.30578182,13706747451.019009,36229.0,8650745988.0,723829886.0,244112994618.77676,74876389092.42012,41,0,0,0.0,0,0.0
2020-05-14,9283.08601266,44239951916.52319,199.36937254,13403589148.76194,26916.0,8644989880.0,735606551.0,256048785022.3336,78403971737.217,40,0,0,0.0,0,0.0
2020-05-15,9796.49452702,52076585310.72393,203.21124699,18153298514.01823,27221.0,8818569422.0,753874851.0,264897223520.5705,86305976453.47458,44,0,0,0.0,0,0.0
2020-05-16,9309.29535941,44866846516.37974,194.27309778,13130818660.24124,24814.0,8875695873.0,741957946.0,257102358974.1654,77834372782.27434,41,0,0,0.0,0,0.0
2020-05-17,9375.29710843,34146492788.29055,200.5833909,11676763398.063229,44512.0,8898205032.0,746323616.0,260414692627.37415,66354731142.77422,40,0,0,0.0,0,0.0
2020-05-18,9666.3271934,35650032953.969925,206.76889404,13449821514.26736,38207.0,8986780487.0,762574516.0,264474253827.07657,70754646292.05124,50,0,0,0.0,0,0.0
2020-05-19,9708.43985879,38922896809.95441,214.35764165,13342260442.297512,42362.0,8957346300.0,779980055.0,265282029657.3789,75380377424.56287,50,0,0,0.0,0,0.0
2020-05-20,9760.19893716,37077538114.72087,213.68672021,10220660537.90651,39376.0,8936063320.0,842291112.0,268852542754.1611,70816126282.11682,52,0,0,0.0,0,0.0
2020-05-21,9526.50759301,34829170074.82492,209.92078829,10429639020.80288,26535.0,8960715870.0,855861220.0,263420965015.62524,67935791985.03623,49,0,0,0.0,0,0.0
2020-05-22,9059.96250687,35965016693.72406,198.91751575,8110302356.370864,31545.0,8947968209.0,925045927.0,251605603235.16687,71122939751.07008,42,0,0,0.0,0,0.0
2020-05-23,9131.76727508,27700943119.83718,206.22772964,10636959193.321962,19764.0,8915732164.0,933173662.0,256096396143.6365,61423502998.41432,40,0,0,0.0,0,0.0
2020-05-24,9170.36106351,26159735072.083897,206.41120696,8524288901.148943,37951.0,8923800827.0,956862107.0,256104437887.36075,52840818851.74959,43,0,0,0.0,0,0.0
2020-05-25,8731.84852587,29437505507.203728,200.69072858,10782742329.00735,14999.0,8984050799.0,1022748550.0,246165084451.64465,58206732976.19534,41,0,0,0.0,0,0.0
2020-05-26,8883.69176986,29130957734.103832,203.81011834,9317131818.625378,28654.0,9016168818.0,1003746081.0,249465224017.5931,55496852061.63871,39,0,0,0.0,0,0.0
2020-05-27,8839.13066327,26860828302.61543,200.96361541,8593529312.403248,22704.0,9012006355.0,1005621446.0,250097714893.6967,52329626294.707146,39,0,0,0.0,0,0.0
2020-05-28,9174.118564,28916177009.890633,207.84589389,8773050350.183073,19424.0,9026103799.0,1014441443.0,257162540220.5174,54489118357.45921,41,0,0,0.0,0,0.0
2020-05-29,9546.04563504,31771100326.33337,219.59156406,12329460719.291054,41697.0,9045936575.0,1001755501.0,266653544809.2371,58934359552.27638,48,0,0,0.0,0,0.0
2020-05-30,9427.12037339,28880265574.93268,220.49116735,10335270102.499737,27464.0,9057814520.0,1031525579.0,263120007134.2237,53948445562.90417,48,0,0,0.0,0,0.0
2020-05-31,9662.70587255,30231487421.644287,242.70977027,13546265992.193748,24673.0,9118991577.0,1095063146.0,273887007835.6719,62783757917.71886,51,0,0,0.0,0,0.0
2020-06-01,9466.96178143,27396663221.152317,232.33100304,10887047331.601736,27633.0,9098123542.0,1110456382.0,267547225555.0713,57222129731.95937,50,0,0,0.0,0,0.0
2020-06-02,10167.93069333,33702539853.509113,248.04456658,12532381844.259752,38615.0,9142380570.0,1101537641.0,286307051373.03955,65093184369.90611,56,0,0,0.0,0,0.0
2020-06-03,9515.24385866,36841150778.6441,237.26532013,11228877888.97363,28790.0,9223367695.0,1135502442.0,270829778322.8926,74614752231.21799,48,0,0,0.0,0,0.0
2020-06-04,9645.22786936,25222025158.95508,244.12533661,9023955445.45879,26710.0,9234767444.0,1126487239.0,275266863182.54645,54139063359.23493,54,0,0,0.0,0,0.0
2020-06-05,9776.20299179,24903069188.397156,243.70782132,10063518956.568722,28068.0,9276264250.0,1139212545.0,277986861808.27136,54490925086.35662,53,0,0,0.0,0,0.0
2020-06-06,9636.96552705,23447982002.19483,240.24696899,8222827212.494165,31382.0,9279327029.0,1152029922.0,274082820081.9731,51927363502.37924,54,0,0,0.0,0,0.0
2020-06-07,9662.858709,19374357195.06036,242.02164037,7581565794.828065,32957.0,9292707575.0,1157797673.0,276090840455.4818,41381548022.55974,54,0,0,0.0,0,0.0
2020-06-08,9738.60335683,23856639264.76249,244.22674439,9398819027.550789,33497.0,9316354831.0,1145963654.0,277865329440.39874,51473090359.63538,53,0,0,0.0,0,0.0
2020-06-09,9773.0295131,21154971285.09144,246.21278326,8129322897.065843,56843.0,9342401248.0,1163272104.0,276846280448.9195,47903881550.64348,52,0,0,0.0,0,0.0
2020-06-10,9767.00531666,22844271951.206215,243.84952665,8592468949.874516,46010.0,9362227761.0,1158432716.0,278857534525.9802,43836957591.57655,54,0,0,0.0,0,0.0
2020-06-11,9874.89868183,24398738299.650776,247.54197153,7584308101.602023,59423.0,9420206400.0,1116349836.0,282018465431.28357,50147209234.148544,52,0,0,0.0,0,0.0
2020-06-12,9325.9968562,31225155444.61979,232.00078536,12109538778.82486,35434.0,9447793302.0,1178684430.0,264702479354.45697,60876793157.70019,38,0,0,0.0,0,0.0
2020-06-13,9469.53329751,23601462338.138702,237.59341088,9191505535.416174,32763.0,9497907980.0,1157228675.0,269685210741.69308,46130550130.55934,38,0,0,0.0,0,0.0
2020-06-14,9469.47345616,19693461096.502857,238.2936291,6588386730.111501,27107.0,9493526351.0,1146261299.0,270540449224.883,38477297142.39977,40,0,0,0.0,0,0.0
2020-06-15,9345.96090772,18836155988.901707,232.11252048,6517043494.317247,57820.0,9505210735.0,1114460714.0,266290700668.2169,37922184963.80567,37,0,0,0.0,0,0.0
2020-06-16,9431.7192622,29160908896.896835,231.01701155,9539612843.334751,49992.0,9530385290.0,1110833086.0,266681761038.27216,54020400057.97634,39,0,0,0.0,0,0.0
2020-06-17,9524.92661691,26391020757.045525,235.28847948,6857067974.879582,345072.0,9556323082.0,1224636930.0,270711637560.29855,47193360832.27068,38,0,0,0.0,0,0.0
2020-06-18,9463.36141431,23643218251.13749,233.86361846,6079869078.290233,227445.0,9561533922.0,1308977739.0,269428299669.18228,42319260888.70108,40,0,0,0.0,0,0.0
2020-06-19,9399.76721713,20601074385.503212,231.68485732,6063250096.3478,271784.0,9586669049.0,1408291020.0,268384681976.56653,39174395240.47672,39,0,0,0.0,0,0.0
2020-06-20,9312.7801045,23738525501.71876,228.9592128,6840801770.229276,143549.0,9626157899.0,1492172633.0,266586324308.63605,42744503214.88728,38,0,0,0.0,0,0.0
2020-06-21,9360.2479682,19774464252.766605,228.8691488,5400222130.457475,234461.0,9638950984.0,1610465322.0,268055184765.94452,37829340015.69829,37,0,0,0.0,0,0.0
2020-06-22,9298.36082912,18986237382.053703,227.79190591,4995955268.45639,302458.0,9633998233.0,1685052625.0,266806102820.93268,35429553070.87312,38,0,0,0.0,0,0.0
2020-06-23,9678.68320898,24768621256.838917,243.36470999,5973345536.2072935,344260.0,9642285083.0,1691612532.0,277400516993.2079,58403831100.05681,41,0,0,0.0,0,0.0
2020-06-24,9624.68429183,17756804210.055347,243.07948224,6291513184.395153,399661.0,9613742781.0,1757563884.0,276883672005.52313,35653801398.23321,50,0,0,0.0,0,0.0
2020-06-25,9288.06177449,23183760291.75444,234.56498464,8149316604.925404,368162.0,9627180870.0,1823719800.0,267455911422.27176,43759045938.48435,43,0,0,0.0,0,0.0
2020-06-26,9258.66716101,23499175984.21671,232.6487035,6321009243.432307,346875.0,9604616740.0,1837153662.0,268238722348.8636,40193294714.18248,40,0,0,0.0,0,0.0
2020-06-27,9166.48636042,22429204010.635517,229.63652603,6513998360.988546,351229.0,9641109547.0,1863915415.0,264282565079.06024,40501623821.725006,43,0,0,0.0,0,0.0
2020-06-28,9013.90556468,21515626881.09779,221.0260853,6164981016.058191,671909.0,9650495436.0,1883345200.0,257374463647.8932,38607687627.86571,40,0,0,0.0,0,0.0
2020-06-29,9139.9032763,19665935216.70147,225.12294617,5641785424.366106,675182.0,9646174769.0,1862791202.0,262295171053.72336,35632948987.17139,41,0,0,0.0,0,0.0
2020-06-30,9185.16654065,19754459582.74716,228.20576377,5792207632.621344,337899.0,9640450953.0,1877213605.0,264611287801.5943,37501566154.65313,44,0,0,0.0,0,0.0
2020-07-01,9149.72199676,19741435780.48584,225.59281497,5282884955.518924,362153.0,9649635777.0,1846705116.0,263068087017.7332,34965379364.18067,42,0,0,0.0,0,0.0
2020-07-02,9230.67299859,20005031554.019035,230.66194359,5307320170.136238,350093.0,9650900551.0,1916114451.0,266419977131.5792,36026211551.05266,42,0,0,0.0,0,0.0
2020-07-03,9094.31807217,19379463385.296658,226.57442434,4427853855.208807,212134.0,9659735977.0,1974579798.0,263137840170.7172,37754393529.70625,41,0,0,0.0,0,0.0
2020-07-04,9071.38504278,17420495829.39433,225.17640548,4553181088.144414,180508.0,9655158622.0,2030828498.0,262929032911.45853,32981134008.65438,40,0,0,0.0,0,0.0
2020-07-05,9132.90836953,16643732672.69214,229.09471646,4910504255.511211,162355.0,9716136611.0,2052562414.0,265813702857.8621,32400791862.8312,38,0,0,0.0,0,0.0
2020-07-06,9087.40731258,17324463886.377956,227.89937504,5250547694.457692,181226.0,9720692125.0,2074793557.0,264244821816.9815,32912978502.325066,40,0,0,0.0,0,0.0
2020-07-07,9342.37649263,21987059041.689262,241.52685187,7214622724.058187,190368.0,9724794081.0,2188763572.0,274930756424.8696,46975315508.74215,43,0,0,0.0,0,0.0
2020-07-08,9253.63098024,18945747769.31741,238.96448054,6390063707.992301,193719.0,9746673222.0,2190832518.0,273380492520.10403,38360895142.836655,44,0,0,0.0,0,0.0
2020-07-09,9432.17251583,20708592426.03485,246.85900787,6855809513.431496,203518.0,9748883141.0,2329255502.0,281365113257.04767,46191900372.81216,44,0,0,0.0,0,0.0
2020-07-10,9235.71630206,19480413474.236183,241.97512858,5454877568.354481,198055.0,9795842095.0,2326650819.0,275465628776.99194,40177072231.21853,41,0,0,0.0,0,0.0
2020-07-11,9282.91363884,18224423467.7428,240.95495378,4948468762.536561,191015.0,9815664537.0,2336253023.0,276905590836.86993,36665724972.05013,44,0,0,0.0,0,0.0
2020-07-12,9234.31467471,16167064476.282871,239.10202555,4350900773.68197,218732.0,9836444251.0,2374316431.0,277055132357.82513,32330090415.03463,41,0,0,0.0,0,0.0
2020-07-13,9297.47963587,17173962879.687658,241.7715226,5293860444.738397,291931.0,9835266550.0,2389948927.0,278973983474.9337,34261312986.28025,43,0,0,0.0,0,0.0
2020-07-14,9240.76251972,18245667827.005356,239.63878681,5773853723.2969055,220090.0,9860411608.0,2411342093.0,277286096208.4561,41025441711.40025,43,0,0,0.0,0,0.0
2020-07-15,9247.06069596,19147263017.229504,240.25147067,4794731175.010703,220755.0,9857383868.0,2363443426.0,278439751262.4044,37603634325.51901,44,0,0,0.0,0,0.0
2020-07-16,9203.37143518,16565948994.90621,238.66359721,4622070139.084404,215066.0,9870819091.0,2404285664.0,278099134350.56433,33727805094.274727,43,0,0,0.0,0,0.0
2020-07-17,9136.48337636,18760484380.276333,233.83707456,4836661397.807636,254351.0,9892351278.0,2405339617.0,274864351153.9515,39883825391.324394,41,0,0,0.0,0,0.0
2020-07-18,9156.27658312,16500659021.756384,232.78147744,4344879745.807146,269247.0,9892498817.0,2518866265.0,275759224441.6566,32043721141.093685,44,0,0,0.0,0,0.0
2020-07-19,9168.40273656,15638459042.903372,235.68114478,4349365185.3359585,331122.0,9896459995.0,2528667642.0,277045007906.34,30808269472.867752,41,0,0,0.0,0,0.0
2020-07-20,9202.6158395,16085385661.984406,238.89523168,4452847140.177009,389922.0,9926096284.0,2743418577.0,278706275324.7234,32753113534.753895,44,0,0,0.0,0,0.0
2020-07-21,9163.15965458,17080393205.34609,236.06009845,5152984578.126705,393808.0,9925705061.0,2944164701.0,275944410158.7979,35558380384.6455,44,0,0,0.0,0,0.0
2020-07-22,9384.3797519,20048075731.25112,245.23373503,5121955556.196016,448854.0,9933800280.0,3044477542.0,283059552559.8975,39628320702.204384,50,0,0,0.0,0,0.0
2020-07-23,9514.30498763,19702428931.328556,263.76246397,6556501920.467992,505798.0,10028470171.0,3199896059.0,289226460582.8605,39299180876.885765,55,0,0,0.0,0,0.0
2020-07-24,9589.81771944,26966148756.408127,274.72362026,7634745874.600546,503806.0,10075206623.0,3415468592.0,292041697264.08984,51113989810.78467,53,0,0,0.0,0,0.0
2020-07-25,9535.93879574,35810926084.94321,279.42705625,7547527176.128408,579860.0,10174999299.0,3468586076.0,291362019357.193,57249064122.89069,55,0,0,0.0,0,0.0
2020-07-26,9691.82513892,36726067828.3661,305.03813941,10358352414.143064,535785.0,10225679099.0,3499466465.0,300604981823.92914,62042052043.286575,55,0,0,0.0,0,0.0
2020-07-27,9925.75139748,19713211084.56171,310.51799095,10227817625.90999,604679.0,10229174280.0,3413387605.0,308828556030.7619,67810835662.59688,58,0,0,0.0,0,0.0
2020-07-28,10962.25848121,34694788843.590096,320.47619131,15060479190.22404,594938.0,10175690456.0,3383755457.0,326639256956.20844,93805202857.2471,76,0,0,0.0,0,0.0
2020-07-29,10904.91652692,27637575180.45096,316.40676605,12462060871.173037,753366.0,10485012027.0,3394380562.0,327549260130.5788,82446211527.3907,71,0,0,0.0,0,0.0
2020-07-30,11093.61224044,23642111784.048485,317.53907292,10343143710.27412,796840.0,10630848891.0,3512083474.0,331788349436.00354,73783850392.49695,76,0,0,0.0,0,0.0
2020-07-31,11116.30716369,22265381996.186665,334.74192204,10534706857.54779,5382086.0,10720967880.0,3620563055.0,334324746213.0087,73132479660.24042,75,0,0,0.0,0,0.0
2020-08-01,11325.55152727,22329797905.441616,346.00350607,11638423647.390888,5902429.0,10791678936.0,3748821035.0,341763704358.371,73827746133.6748,75,0,0,0.0,0,0.0
2020-08-02,11812.09430727,26198946496.277836,387.94242117,15379516251.5158,1155134.0,10954638663.0,3976785412.0,361256519554.92584,86258628265.11751,80,0,0,0.0,0,0.0
2020-08-03,11066.30624059,27584591853.069736,370.73230243,15202899455.056835,541905.0,11075886560.0,3874269152.0,340264643968.2073,94353289056.63838,75,0,0,0.0,0,0.0
2020-08-04,11230.90776275,20583344056.841503,386.24744772,11174150665.410692,484427.0,11132240888.0,4017253223.0,348578412393.24603,76307031620.29665,72,0,0,0.0,0,0.0
2020-08-05,11181.91750803,20527193170.963608,389.38300835,12113993540.45853,457343.0,11195893149.0,4060941645.0,349248652558.0163,74175318457.49068,75,0,0,0.0,0,0.0
2020-08-06,11719.26352395,22359870185.20913,400.1843625,10578439440.459145,515228.0,11266700133.0,4265431163.0,361747981944.62445,74991148447.928,79,0,0,0.0,0,0.0
2020-08-07,11768.12774224,21793317050.968628,394.54174546,11175559421.02824,680609.0,11348098839.0,4203539099.0,363434599904.1442,75184954998.5418,77,0,0,0.0,0,0.0
2020-08-08,11571.48798068,21624736673.079872,379.13515585,12469778424.949451,673114.0,11509207057.0,4266907022.0,357044620753.3933,81565910078.7198,77,0,0,0.0,0,0.0
2020-08-09,11739.13100641,17286825185.217506,391.47843864,7446547697.815684,785518.0,11592684756.0,4364033592.0,365911327357.5923,70414057427.22716,79,0,0,0.0,0,0.0
2020-08-10,11682.85146915,17051550190.814676,389.62293111,5940323179.041791,1074688.0,11664574755.0,4463147541.0,366282807306.2878,71527866263.782,78,0,0,0.0,0,0.0
2020-08-11,11862.9380127,24145919191.344177,395.20991366,12717549263.40282,906610.0,11713106532.0,4516317218.0,372044214186.1427,85239667495.19452,84,0,0,0.0,0,0.0
2020-08-12,11398.6710609,24448699831.26472,379.17476395,13124713653.81531,1333102.0,11873258892.0,4449352764.0,357108147513.8246,87689240016.20038,75,0,0,0.0,0,0.0
2020-08-13,11579.8679516,22803776234.97776,387.50053082,12808587803.77308,1376852.0,11911451172.0,4490574462.0,364956100389.49554,84197222723.76907,75,0,0,0.0,0,0.0
2020-08-14,11817.1640388,24755770184.138535,427.49026537,17422050835.673008,1254070.0,12015327785.0,4707449199.0,375327497463.21173,92480317315.55318,78,0,0,0.0,0,0.0
2020-08-15,11777.39132249,21650925951.996807,438.76258747,15546677422.815374,1097864.0,12253774977.0,5552989877.0,377946041321.2264,84095639804.61992,79,0,0,0.0,0,0.0
2020-08-16,11864.90581016,21285690552.515503,432.65466524,10265309385.857271,956761.0,12230007023.0,5897437316.0,382016530527.9528,59666826938.034096,82,0,0,0.0,0,0.0
2020-08-17,11901.7764883,19209711614.40851,433.43186093,12680404379.026093,950948.0,12263798236.0,5973272296.0,383341082778.4741,55026233726.89049,83,0,0,0.0,0,0.0
2020-08-18,12272.46580816,25481896190.555748,430.03250509,11697848303.8365,1157212.0,12407747455.0,6215981566.0,393050476025.4175,64758689730.22445,82,0,0,0.0,0,0.0
2020-08-19,11949.61097063,24825715158.705486,422.10665287,12062999738.13726,1086749.0,12618477415.0,6188717420.0,383236909196.8509,88697291763.44089,80,0,0,0.0,0,0.0
2020-08-20,11733.27897086,23384200655.888924,406.57446918,12854733824.945929,1158895.0,12620764772.0,6233700497.0,374377686680.2632,86341845195.1661,75,0,0,0.0,0,0.0
2020-08-21,11861.83657728,20353349054.591465,416.46977582,10564357237.821798,1533636.0,12675609732.0,6482940645.0,381714048045.3073,80486135718.28645,81,0,0,0.0,0,0.0
2020-08-22,11515.12429873,23406354443.011192,386.82389142,12518435194.162006,1669196.0,12778175088.0,6377089438.0,366179580071.6616,91079439013.39738,78,0,0,0.0,0,0.0
2020-08-23,11676.38530508,19572783953.57896,395.88501829,10612983427.483644,1538637.0,12827912948.0,6320368340.0,378275987891.19104,80385518604.11572,76,0,0,0.0,0,0.0
2020-08-24,11647.92812093,18467219109.184135,390.78913505,9775318835.217514,1358003.0,12845743507.0,6387060887.0,376558604943.20526,73850509357.66997,78,0,0,0.0,0,0.0
2020-08-25,11758.82812037,20061559392.103256,408.26914563,11007565809.594412,1155546.0,12910863287.0,6474117056.0,383222431221.0188,76852866620.61165,75,0,0,0.0,0,0.0
2020-08-26,11350.75347321,23423332918.936924,383.66214312,12857413913.19107,1164986.0,12881251312.0,6754977930.0,368962870941.44055,86248822976.78683,76,0,0,0.0,0,0.0
2020-08-27,11465.00256403,20869928785.800804,385.75249987,10454041361.377256,1049351.0,12874187323.0,6938084080.0,373597175859.7302,81946839111.25555,75,0,0,0.0,0,0.0
2020-08-28,11300.39836381,21595917446.043972,381.83765132,10466849103.532476,1240461.0,13044491706.0,7069593922.0,366488479963.2529,131259371196.25122,74,0,0,0.0,0,0.0
2020-08-29,11519.11838816,19271253870.82992,395.13821324,10196208352.394411,1707359.0,13145415405.0,7512908281.0,376435661750.3027,77433284327.807,79,0,0,0.0,0,0.0
2020-08-30,11481.48182332,18415439613.538937,399.37454383,9631959320.390598,2880039.0,13318375475.0,7829083420.0,379040807686.5595,76664517159.47763,75,0,0,0.0,0,0.0
2020-08-31,11701.00400866,19909556666.601448,428.29567916,12945668314.960146,3276222.0,13340314302.0,8190409587.0,389323037573.2256,101081199951.25764,75,0,0,0.0,0,0.0
2020-09-01,11672.32410494,21077276617.8664,435.6930233,14228693735.746506,4382058.0,12635481518.0,8416897990.0,390155106452.5865,84970403468.52487,75,0,0,0.0,0,0.0
2020-09-02,11895.22534535,25232603061.53493,475.68466426,18804560687.28111,4245541.0,12755628365.0,9392341735.0,403489004875.737,99249665224.7174,83,0,0,0.0,0,0.0
2020-09-03,11418.25475692,26038738388.79888,439.35376022,19315593282.634296,3663847.0,13005934298.0,9248771405.0,383800770911.91626,98826454076.71252,79,0,0,0.0,0,0.0
2020-09-04,10197.45982277,49411126240.51858,383.69153118,17364384113.17322,2657152.0,13005934298.0,8882244047.0,339804288640.26794,98209792580.28156,40,0,0,0.0,0,0.0
2020-09-05,10484.47039227,27623487077.06882,387.90402909,10260946593.268202,3360294.0,13156117858.0,8816291953.0,348641968853.26056,97940217994.91235,41,0,0,0.0,0,1.0
2020-09-06,10177.78971805,56430042198.69171,334.46859301,22254663654.420143,6551264.0,13156117858.0,7560662155.0,327907689560.08527,109083309922.69344,41,0,1,0.0,1,0.0
2020-09-07,10260.01772775,28801019507.333485,352.99300215,21920007828.96099,5793734.0,13156117858.0,7779351047.0,336920899901.3145,98965456446.13844,41,0,0,0.0,0,0.0
2020-09-08,10359.44521699,26560146962.23275,351.87786029,14769191933.857542,1870696.0,13406395780.0,7730494652.0,337579455420.7692,92041377016.02286,41,0,0,0.0,0,0.0
2020-09-09,10125.01495607,47780699209.09236,337.84505194,14799132842.838894,2211585.0,13405135775.0,7619201075.0,329579008275.6766,89764883267.21745,38,0,0,0.0,0,0.0
2020-09-10,10230.15469936,21357083446.312523,351.23226708,13120851004.434223,2891846.0,13655441707.0,7780874002.0,339195553870.9134,79395349367.20888,38,0,0,0.0,0,0.0
2020-09-11,10342.15939121,77545788530.61436,367.63892881,74747424441.3974,2251745.0,13655350290.0,8434375299.0,343483694674.4918,209727120506.1681,41,0,0,0.0,0,0.0
2020-09-12,10378.22304458,20796810115.94791,373.91490599,12937594458.734823,2184133.0,13654186451.0,8388146332.0,345340331344.766,57010014156.68166,41,0,0,0.0,0,0.0
2020-09-13,10439.38467226,19955498078.251053,387.72351629,11465259432.878635,2498013.0,13654186451.0,8586549058.0,350785689218.1606,55644422261.58154,38,0,0,0.0,0,0.0
2020-09-14,10328.86606599,21057424433.480133,365.69550631,13172306578.937866,3122605.0,13904492384.0,8382816196.0,343794530959.50684,58527036349.22639,39,0,0,0.0,0,0.0
2020-09-15,10661.09623514,23526143436.490395,376.39456111,14124838468.354868,3337898.0,12896262906.0,8515362503.0,353123186373.8738,63436498131.27825,47,0,0,0.0,0,0.0
2020-09-16,10787.58020808,23802088944.396893,364.69004509,12209389923.086824,2754090.0,13897486636.0,8392537499.0,346375148088.19684,62335536934.84,43,0,0,0.0,0,0.0
2020-09-17,10952.24996911,24459086808.776905,365.13055081,13298202038.469078,3309024.0,14147792569.0,8187930273.0,353518180144.8017,62674842738.621414,48,0,0,0.0,0,0.0
2020-09-18,10937.99639696,23547167125.342415,388.79745623,16748693289.537085,3265063.0,14297976129.0,8720322989.0,357474873776.2642,66620688894.5501,49,0,0,0.0,0,0.0
2020-09-19,10927.15031029,20681771888.399273,383.17286599,9883257470.927006,2469572.0,14297976129.0,9187383656.0,356204090590.80664,65698562737.73588,48,0,0,0.0,0,0.0
